ruc_norm,razon_social,ciiu_norm,actividad,segmento,foco_alto_valor,provincia,cant_empleados,activo_total,patrimonio,pasivo_total,ventas_netas,utilidad_operativa,utilidad_neta,anio
722184,TC-ENTRE RIOS S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,LOS RIOS,7,1208149.09,473595.2,734553.8900000001,1502870,0,52154.97,2024
4992,PRODUCTOS ELABORADOS BOLIVAR S.A. PEBSA,C1030,"C1030.12 - CONSERVACIÓN DE FRUTAS, PULPA DE FRUTAS, LEGUMBRES Y HORTALIZAS MEDIANTE EL CONGELADO, SECADO, DESHIDRATADO, INMERSIÓN EN ACEITE O VINAGRE, ENLATADO, ETCÉTERA.",procesamiento,FALSE,GUAYAS,38,1207779.55,657477.42,550302.13,1235772.05,0,-122035.46,2024
732630,IRUBI TERRA S.A.S.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,TRUE,PICHINCHA,15,1205125.49,843.21,1204282.28,750763.98,11697.17,5249.65,2024
38408,SAMAYACU C. LTDA.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,EL ORO,83,1199568.51,838378,361190.51,1363093.7,-97874.99,-97874.99,2024
713514,AGRÍCOLA CAFE DE GALÁPAGOS COFFEEGAL S.A.,A0127,A0127.01 - CULTIVO DE CAFÉ.,cultivo_fruticola,FALSE,GALAPAGOS,4,1194762.15,631.37,1194130.7799999998,4191,-168.63,-168.63,2024
748845,AGRICOLA MORALU S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,GUAYAS,2,1194299.34,847404.36,346894.9800000001,107309.16,15478.63,14404.23,2024
122084,FRUPACSA FRUTAS DEL PACIFICO S.A.,A0122,A0122.04 - CULTIVO DE PIÑAS.,cultivo_fruticola,FALSE,GUAYAS,75,1193792.59,11085.77,1182706.82,724150.48,9427.91,9427.91,2024
710887,EXPORTADORA ALKATIFF AGRO LOPEZ CIA.LTDA.,A0127,A0127.02 - CULTIVO DE CACAO.,cultivo_fruticola,FALSE,ESMERALDAS,5,1193219.77,294842.02,898377.75,7349933.61,112946.91,87186.3,2024
173144,CRISBECORP S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,GUAYAS,3,1188773,269206.38,919566.62,129006.76,29608.26,23050.13,2024
176484,DISTRIBUIDORA TORRES DISFERTOR CIA. LTDA.,G4630,"G4630.94 - VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS (JUGOS, GASEOSAS, AGUA MINERAL, ETCÉTERA).",comercio_mayorista,FALSE,PICHINCHA,17,1186295.67,168039.33,1018256.34,3615536.28,0,11580.2,2024
707429,FRUTAS DEL SUR FRUTSUD S.A.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,TRUE,EL ORO,9,1184083.94,314527.84,869556.0999999999,746781.46,5468.21,5468.21,2024
181700,COMERCIALIZADORA IMPORLICORES S.A.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,PICHINCHA,12,1183421.72,318221.84,865199.8799999999,1770291.29,16165.16,11012.41,2024
1468,AGROBRISA S.A.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,FALSE,GUAYAS,6,1182915.87,327197.14,855718.7300000001,1532655.97,44104.37,25563.8,2024
58067,PELLIKARI S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,GUAYAS,2,1180410.17,1025803.37,154606.79999999993,494720.54,105098.48,83921.91,2024
348501,AGRONUTRIENTES PINO S.A.S.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,FALSE,GUAYAS,6,1180264.49,122041,1058223.49,1934002.02,8960.02,10541.2,2024
42531,TADURA SA,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,42,1179944.83,913846.4,266098.43000000005,1382620.57,32434.83,18948.67,2024
71681,DOLERSA S.A.,G4630,"G4630.21 - VENTA AL POR MAYOR DE PRODUCTOS LÁCTEOS, INCLUIDO HELADOS, BOLOS, ETCÉTERA.",comercio_mayorista,FALSE,GUAYAS,13,1178623.71,1163490.01,15133.699999999953,140250,4542.03,960.48,2024
756522,CONSORCIO ALIMENTANDO ECUADOR - CONALEC S.A.S.,C1030,"C1030.11 - ELABORACIÓN DE ALIMENTOS COMPUESTOS (MEZCLA) PRINCIPALMENTE DE FRUTAS LEGUMBRES U HORTALIZAS, EXCEPTO PLATOS PREPARADOS EN FORMA CONGELADA O ENLATADA LISTOS PARA CONSUMIR.",procesamiento,FALSE,PICHINCHA,4,1178514.97,-61513.04,1240028.01,401.24,0,-63013.04,2024
330558,PURELIVE PROVEEDORES S.A.S.,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,FALSE,PICHINCHA,6,1177554.47,48325.44,1129229.03,2346887.89,26533.79,16412.22,2024
726475,GREEN FRUITSCOM CIA.LTDA.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,TRUE,MORONA SANTIAGO,4,1173242.08,734982.65,438259.43000000005,3510700.53,0,408266.84,2024
87714,INMOBILIARIA SAN TELMO S.A. SANTELMOSA,G4620,G4620.12 - VENTA AL POR MAYOR DE FRUTOS Y SEMILLAS OLEAGINOSAS.,comercio_mayorista,FALSE,PICHINCHA,3,1165393.26,902996.3,262396.95999999996,306195.42,7567.91,1853.99,2024
728775,MC FRUITS MCFRUITSEC CIA.LTDA.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,TRUE,GUAYAS,21,1160248.31,479422.08,680826.23,1184342.26,35889.95,26917.46,2024
101457,PRODOSMIL S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,GUAYAS,10,1159841.16,249579.6,910261.5599999999,463038.46,0,11688.85,2024
147508,DISTMANÁ CIA.LTDA.,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,FALSE,PICHINCHA,149,1156176.49,-321405.99,1477582.48,22734450,0,-74382.52,2024
164145,SOLAGRICULTOR CIA. LTDA.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,PICHINCHA,4,1155155.07,767081.62,388073.45000000007,234361.54,0,-373.05,2024
125150,GREEN NATURAL PRODUCTS S.A. GREENATUPRO,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,FALSE,GUAYAS,12,1152786.62,97471.64,1055314.9800000002,1015283.81,76909.95,58341.83,2024
97444,AGRICOLA SANTA ROSARIO AGRISANROSA CIA. LTDA.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,EL ORO,5,1152494.46,29512.59,1122981.8699999999,39296.67,27747.47,26720.08,2024
183024,ORGANICSUPPLY S.A.,G4630,G4630.99 - VENTA AL POR MAYOR DE OTROS PRODUCTOS COMESTIBLES (ENLATADOS Y CONSERVAS).,comercio_mayorista,FALSE,SANTO DOMINGO DE LOS TSACHILAS,5,1150027.45,824603.35,325424.1,4264431.43,-69310.81,-69310.81,2024
728615,MANDRAGORA VERDE MANDRAVERDE S.A.S.,C1073,C1073.12 - ELABORACIÓN DE CHOCOLATE Y PRODUCTOS DE CHOCOLATE.,procesamiento,FALSE,GUAYAS,1,1149412.08,200925.65,948486.43,1002275.39,19955.2,14892.96,2024
718639,NATURPESCA S.A.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,FALSE,GUAYAS,6,1148659.77,161860.3,986799.47,5225358.28,132826.19,56925.51,2024
315161,BIOBERRIES ECUADOR BIOECU S.A.S.,C1030,"C1030.12 - CONSERVACIÓN DE FRUTAS, PULPA DE FRUTAS, LEGUMBRES Y HORTALIZAS MEDIANTE EL CONGELADO, SECADO, DESHIDRATADO, INMERSIÓN EN ACEITE O VINAGRE, ENLATADO, ETCÉTERA.",procesamiento,FALSE,MANABI,2,1145120.29,23112.95,1122007.34,169093.44,0,-187303.12,2024
33231,INDUSTRIAS EDMUNDO ROMULO BONILLA ERBOINDUSTRIAS CIA. LTDA.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,FALSE,AZUAY,6,1144525.62,543561.13,600964.4900000001,1513177.58,101644.45,101644.45,2024
128394,ABUZAIDI S.A.,A0127,A0127.02 - CULTIVO DE CACAO.,cultivo_fruticola,FALSE,LOS RIOS,4,1143757.41,214521.92,929235.4899999999,68156.95,0,-7773.6,2024
119537,HACIENDA VILMITA HAVILMI S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,LOS RIOS,33,1142296.37,736219.92,406076.45000000007,523892.47,26565.1,21328.05,2024
306633,BANANASHI S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,1,1140722.09,120146.59,1020575.5000000001,579.93,0,-136777.77,2024
106919,TROPICALAGRO S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,4,1138645.52,200335.1,938310.42,2374666.82,72172.45,16856.57,2024
305645,PRIETO EXPORT SA AGRICOLA PRIETOEXPORT S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,EL ORO,4,1134743.17,449861.46,684881.71,7390063.53,217655.14,217655.14,2024
753064,TERRALAMINA S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,4,1130438.2,248922.28,881515.9199999999,109653.33,0,2108.53,2024
717785,ESMEITALIA S.A.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,GUAYAS,23,1129643.38,1103.48,1128539.9,707890.4,67.82,52.9,2024
710351,DISTRIBUIDORA Y COMERCIALIZADORA DE BEBIDAS DICOMBEB S.A.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,GUAYAS,24,1128069.56,-89821.21,1217890.77,1775405.77,0,-201942.23,2024
752462,INDUSAGRO SOCIEDAD POR ACCIONES SIMPLIFICADA,G4630,G4630.91 - VENTA AL POR MAYOR DE ARROZ.,comercio_mayorista,FALSE,GUAYAS,1,1123748.53,43704.42,1080044.11,2792846.25,44939.23,33704.42,2024
312586,DISTELIA COMERCIALIZADORA DE PRODUCTOS CIA.LTDA.,G4630,G4630.23 - VENTA AL POR MAYOR DE ACEITES Y GRASAS COMESTIBLES DE ORIGEN ANIMAL O VEGETAL.,comercio_mayorista,FALSE,EL ORO,26,1118676.39,159463.72,959212.6699999999,3214538.87,0,80204.14,2024
116335,SIDITRA S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,EL ORO,20,1112548.2,555785.36,556762.84,662982.69,21322.99,3197.07,2024
319979,ARCAFLOWER LIFE S.A.S.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,FALSE,PICHINCHA,6,1111863.19,313519.4,798343.7899999999,4284433.55,106019.38,79819.93,2024
346524,DISTRIBUIDORA DEL NORTE DISTNORTE S.A.S.,G4630,"G4630.21 - VENTA AL POR MAYOR DE PRODUCTOS LÁCTEOS, INCLUIDO HELADOS, BOLOS, ETCÉTERA.",comercio_mayorista,FALSE,IMBABURA,32,1111250.23,91213.35,1020036.88,3613680.66,80801.49,60126.99,2024
359970,"AGRICOLA DEL ECUADOR, BANANA VITAMINS S.A.S.",G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,GUAYAS,15,1110609.8,105199.64,1005410.16,449241.66,11820.14,6399.64,2024
735030,IRCADA S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,EL ORO,5,1109884.86,180241.39,929643.4700000001,1961181.2,0,11731.1,2024
131032,TACAO S. A.,G4630,"G4630.92 - VENTA AL POR MAYOR DE AZÚCAR, CHOCOLATE Y PRODUCTOS DE CONFITERÍA.",comercio_mayorista,FALSE,GUAYAS,4,1108896.43,341942.47,766953.96,1831601.02,26179.83,8701.28,2024
735059,SERVICIOS INTEGRADOS DSOLANOS CIA.LTDA.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,EL ORO,2,1108880.4,34876.03,1074004.3699999999,125616.39,0,984.71,2024
721088,AGRÍCOLA GUTIERREZ AGROGUT S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,11,1104723.99,855221.19,249502.80000000005,1022118.65,280073.64,260960.3,2024
729136,INDUSTRIA ALIMENTARIA DEL SUR INALSUR S.A.S.,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,FALSE,EL ORO,20,1103210.26,513876.6,589333.66,1278115.68,329748.88,329748.88,2024
753370,GLI - ECUADOR S.A.S.,G4630,"G4630.94 - VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS (JUGOS, GASEOSAS, AGUA MINERAL, ETCÉTERA).",comercio_mayorista,FALSE,PICHINCHA,65,1100286.89,-727102.18,1827389.0699999998,772524.95,-1024959.14,-1024959.14,2024
91750,CORTEVA AGRISCIENCE DE ECUADOR S.A.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,FALSE,PICHINCHA,9,1099481.83,709344.01,390137.82000000007,1665868.87,0,376.31,2024
734493,PRODUCCION AGRICOLA COSTA SUR PROAGRICOSUR S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,EL ORO,7,1098318.04,236826.45,861491.5900000001,2743641.92,0,89660.63,2024
