area,ciudad,conglomerado,panelm,vivienda,hogar,p01,p02,p03,p04,p05a,p05b,sexo,p07,edad,p081,p085,p09,p10a,p10b,p11,p12a,p12b,p15,p15aa,p15ab,cod_inf,p20,p21,p22,p23,p232,p233,p24,p25,p26,p27,p28,p29,p29a,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p421,p422,p42a,p43,p44a,p44b,p44c,p44d,p44e,p44f,p44g,p44h,p44i,p44j,p44k,p45,p46,p47a,p47b,p48,p49,p50,p51a,p51b,p51c,p52,p53,p54,p54a,p55,p56a,p56b,p57,p58,p61b1,p63,p64a,p64b,p65,p66,p67,p68a,p68b,p69,p70a,p70b,p71a,p71b,p72a,p72b,p73a,p73b,p74a,p74b,p75,p76,p77,p78,sd01,sd021,sd022,sd023,sd024,sd025,sd026,sd027,sd028,sd029,sd0210,sd0211,sd03,sp01,ced01a,estrato,peso_expansion,nivel_instruccion,ingreso_laboral,ingpc,pobreza,epobreza,condact,empleo,desempleo,sector,grupo1,rama1,upm,id_vivienda,id_hogar,id_persona,periodo,rural,ocupado,desempleado,pea,agricola,subempleo_ingreso,informal
2.0,210453.0,900201,070,05,1,01,1.0,24.0,1.0,1.0,10.0,5.0,2.0,,,,5.0,7.0,3.0,,,,6.0,2.0,230250.0,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,1040.0,6112.0,2.0,,,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,490.0,45.0,1.0,100.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,10.0,1,2121,847.499759177655,4.0,635.0,317.5,0.0,0.0,1.0,1.0,,1.0,6.0,3.0,210453900201,21045390020107005,210453900201070051,21045390020107005101,202512.0,True,True,False,True,False,False,False
2.0,210453.0,900201,070,06,1,01,1.0,24.0,1.0,1.0,10.0,5.0,2.0,,,,11.0,7.0,3.0,,,,6.0,2.0,130450.0,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,1040.0,3142.0,2.0,,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,11.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,425.0,45.0,1.0,90.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,3.0,1,2121,847.499759177655,4.0,560.0,141.25,0.0,0.0,1.0,1.0,,1.0,3.0,3.0,210453900201,21045390020107006,210453900201070061,21045390020107006101,202512.0,True,True,False,True,False,False,False
2.0,210453.0,900201,070,08,1,01,1.0,27.0,1.0,1.0,10.0,6.0,2.0,,,,5.0,7.0,3.0,,,,6.0,2.0,210150.0,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,8411.0,8342.0,1.0,,,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,733.0,84.0,1.0,160.0,,,,2.0,,2.0,,1.0,80.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,2121,847.499759177655,4.0,977.0,1057.0,0.0,0.0,1.0,1.0,,1.0,8.0,15.0,210453900201,21045390020107008,210453900201070081,21045390020107008101,202512.0,True,True,False,True,False,False,False
2.0,210454.0,000202,058,01,1,01,1.0,56.0,1.0,1.0,10.0,5.0,2.0,,,,5.0,4.0,6.0,1.0,,,5.0,2.0,120150.0,2.0,1.0,,,,,,40.0,,1.0,4.0,,,5.0,,,,,,,,,,,8010.0,5414.0,2.0,,,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,17.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,480.0,332.0,1.0,80.0,,,,2.0,,2.0,,1.0,120.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,9.0,1,2123,138.47037283793549,3.0,892.0,679.6666666666666,0.0,0.0,1.0,1.0,,1.0,5.0,14.0,210454000202,21045400020205801,210454000202058011,21045400020205801101,202512.0,True,True,False,True,False,False,False
2.0,210454.0,000202,058,01,1,02,2.0,54.0,2.0,1.0,10.0,5.0,2.0,,,,11.0,6.0,6.0,,,,6.0,2.0,20750.0,2.0,1.0,,,,,,40.0,,1.0,4.0,,,1.0,,,,,,,,,,,8411.0,1113.0,1.0,,,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,900.0,127.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,9.0,1,2123,138.47037283793549,4.0,1027.0,679.6666666666666,0.0,0.0,1.0,1.0,,1.0,1.0,15.0,210454000202,21045400020205801,210454000202058011,21045400020205801102,202512.0,True,True,False,True,False,False,False
2.0,210454.0,000202,058,02,1,01,2.0,55.0,1.0,1.0,10.0,6.0,2.0,,,,2.0,8.0,3.0,,1.0,20330101.0,6.0,2.0,180750.0,1.0,1.0,,,,,,56.0,,1.0,4.0,,,6.0,,,,,,,,,,,8411.0,3343.0,1.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,35.0,1.0,2.0,,,,2.0,40.0,16.0,0.0,127.0,6114.0,6.0,2.0,10.0,1.0,1.0,3.0,2.0,1.0,,,,,622.0,74.0,2.0,,900.0,1.0,30.0,2.0,,2.0,,1.0,100.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,2123,138.47037283793549,5.0,1626.0,1726.0,0.0,0.0,1.0,1.0,,1.0,3.0,15.0,210454000202,21045400020205802,210454000202058021,21045400020205802101,202512.0,True,True,False,True,False,False,False
2.0,210454.0,000202,058,03,1,01,1.0,50.0,1.0,4.0,10.0,1.0,2.0,,,,5.0,6.0,6.0,,,,6.0,2.0,120752.0,2.0,1.0,,,,,,49.0,,1.0,4.0,,,5.0,,,,,,,,,,,141.0,6121.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,30.0,10.0,1.0,2.0,3.0,2.0,1.0,49.0,,,,,,,,,,,,5.0,0.0,2.0,,250.0,,,,,,,,2.0,,1.0,700.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,10.0,1,2123,138.47037283793549,4.0,-1.0,593.3333333333334,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,210454000202,21045400020205803,210454000202058031,21045400020205803101,202512.0,True,True,False,True,True,True,True
2.0,210454.0,000202,058,03,1,02,2.0,48.0,2.0,4.0,10.0,1.0,2.0,,,,11.0,6.0,6.0,,,,6.0,2.0,20750.0,2.0,1.0,,,,,,28.0,1.0,,4.0,,,5.0,,,,,,,,,,,141.0,9212.0,7.0,,,,,,,,,,,,,,,,30.0,10.0,1.0,2.0,3.0,2.0,1.0,28.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,2123,138.47037283793549,4.0,,593.3333333333334,0.0,0.0,5.0,1.0,,2.0,9.0,1.0,210454000202,21045400020205803,210454000202058031,21045400020205803102,202512.0,True,True,False,True,True,True,True
2.0,210454.0,000202,058,03,1,03,1.0,24.0,3.0,4.0,10.0,6.0,2.0,,,,2.0,9.0,4.0,,1.0,31030104.0,6.0,2.0,220150.0,2.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,8423.0,5412.0,1.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,4.0,,,,,970.0,110.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,9.0,1,2123,138.47037283793549,5.0,1080.0,593.3333333333334,0.0,0.0,1.0,1.0,,1.0,5.0,15.0,210454000202,21045400020205803,210454000202058031,21045400020205803103,202512.0,True,True,False,True,False,False,False
2.0,210454.0,000202,058,04,1,01,2.0,71.0,1.0,10.0,10.0,4.0,2.0,,,,1.0,4.0,2.0,2.0,,,6.0,2.0,120350.0,1.0,1.0,,,,,,14.0,1.0,,4.0,,,5.0,,,,,,,,,,,146.0,6320.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,6.0,10.0,1.0,1.0,3.0,2.0,1.0,14.0,,,,,,,,,,,,5.0,0.0,1.0,15.0,25.0,,,,,,,,2.0,,2.0,,1.0,150.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,2123,138.47037283793549,3.0,-1.0,150.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,210454000202,21045400020205804,210454000202058041,21045400020205804101,202512.0,True,True,False,True,True,True,True
2.0,210454.0,000202,058,05,1,01,1.0,44.0,1.0,4.0,10.0,1.0,2.0,,,,5.0,6.0,6.0,,,,6.0,1.0,,1.0,1.0,,,,,,21.0,1.0,,4.0,,,5.0,,,,,,,,,,,127.0,6112.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,20.0,10.0,1.0,1.0,2.0,1.0,1.0,21.0,,,,,,,,,,,,5.0,220.0,2.0,,40.0,,,,,,,,2.0,,1.0,900.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,10.0,1,2123,138.47037283793549,4.0,180.0,216.0,0.0,0.0,4.0,1.0,,1.0,6.0,1.0,210454000202,21045400020205805,210454000202058051,21045400020205805101,202512.0,True,True,False,True,True,True,False
2.0,210454.0,000202,058,06,1,01,2.0,75.0,1.0,3.0,10.0,3.0,2.0,,,,1.0,4.0,5.0,1.0,,,6.0,2.0,180750.0,1.0,1.0,,,,,,14.0,1.0,,4.0,,,3.0,,,,,,,,,,,146.0,6122.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,5.0,9.0,1.0,1.0,3.0,2.0,1.0,14.0,,,,,,,,,,,,5.0,50.0,1.0,30.0,25.0,,,,,,,,2.0,,1.0,100.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,2123,138.47037283793549,3.0,55.0,155.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,210454000202,21045400020205806,210454000202058061,21045400020205806101,202512.0,True,True,False,True,True,True,True
2.0,210454.0,000202,058,07,1,01,2.0,64.0,1.0,1.0,10.0,1.0,2.0,,,,2.0,9.0,4.0,,1.0,30110301.0,6.0,2.0,20650.0,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,8521.0,1345.0,1.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,28.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,986.0,102.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,2123,138.47037283793549,5.0,1088.0,669.0,0.0,0.0,1.0,1.0,,1.0,1.0,16.0,210454000202,21045400020205807,210454000202058071,21045400020205807101,202512.0,True,True,False,True,False,False,False
2.0,210454.0,000202,058,07,1,02,1.0,63.0,2.0,3.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,2.0,50350.0,1.0,1.0,,,,,,20.0,1.0,,4.0,,,5.0,,,,,,,,,,,127.0,6112.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,40.0,10.0,1.0,1.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,3.0,200.0,1.0,20.0,45.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,2123,138.47037283793549,3.0,175.0,669.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,210454000202,21045400020205807,210454000202058071,21045400020205807102,202512.0,True,True,False,True,True,True,True
2.0,210454.0,000202,058,07,1,03,1.0,43.0,3.0,1.0,10.0,3.0,2.0,,,,11.0,6.0,6.0,,,,6.0,2.0,20750.0,1.0,1.0,,,,,,40.0,,1.0,4.0,,,5.0,,,,,,,,,,,8411.0,8342.0,1.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,15.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,670.0,74.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,2123,138.47037283793549,4.0,744.0,669.0,0.0,0.0,1.0,1.0,,1.0,8.0,15.0,210454000202,21045400020205807,210454000202058071,21045400020205807103,202512.0,True,True,False,True,False,False,False
2.0,210455.0,900301,073,01,1,01,1.0,50.0,1.0,10.0,10.0,5.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,2.0,20650.0,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,111.0,6114.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,35.0,10.0,1.0,1.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,900.0,2.0,,400.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,4.0,1,2121,154.55405030273894,3.0,500.0,166.66666666666666,0.0,0.0,1.0,1.0,,2.0,6.0,1.0,210455900301,21045590030107301,210455900301073011,21045590030107301101,202512.0,True,True,False,True,True,False,True
2.0,210455.0,900301,073,01,1,03,1.0,22.0,3.0,10.0,10.0,6.0,2.0,,,,2.0,9.0,4.0,,1.0,30410302.0,6.0,1.0,,1.0,2.0,12.0,2.0,,,,,,,,,,,,,8.0,20.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,5.0,1,2121,154.55405030273894,5.0,,166.66666666666666,0.0,0.0,7.0,,1.0,,,,210455900301,21045590030107301,210455900301073011,21045590030107301103,202512.0,True,False,True,True,False,False,False
2.0,210455.0,900301,073,02,1,01,1.0,40.0,1.0,10.0,10.0,1.0,2.0,,,,11.0,6.0,6.0,,,,6.0,1.0,,2.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,122.0,6112.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,20.0,10.0,1.0,1.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,1200.0,2.0,,200.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,2121,154.55405030273894,4.0,1000.0,252.5,0.0,0.0,1.0,1.0,,2.0,6.0,1.0,210455900301,21045590030107302,210455900301073021,21045590030107302101,202512.0,True,True,False,True,True,False,True
2.0,210455.0,900301,073,03,1,01,1.0,54.0,1.0,10.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,2.0,80450.0,3.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,127.0,6112.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,20.0,10.0,1.0,3.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,1500.0,2.0,,250.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,2121,154.55405030273894,3.0,1250.0,326.25,0.0,0.0,1.0,1.0,,2.0,6.0,1.0,210455900301,21045590030107303,210455900301073031,21045590030107303101,202512.0,True,True,False,True,True,False,True
2.0,210455.0,900301,073,03,1,03,1.0,21.0,3.0,10.0,10.0,6.0,2.0,,,,11.0,7.0,3.0,,,,6.0,1.0,,3.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,127.0,9211.0,7.0,,,,,,,,,,,,,,,,3.0,10.0,1.0,3.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,2121,154.55405030273894,4.0,,326.25,0.0,0.0,5.0,1.0,,2.0,9.0,1.0,210455900301,21045590030107303,210455900301073031,21045590030107303103,202512.0,True,True,False,True,True,True,True
2.0,210455.0,900301,073,03,1,04,1.0,19.0,3.0,10.0,10.0,6.0,2.0,,,,11.0,7.0,3.0,,,,6.0,1.0,,3.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,127.0,9211.0,7.0,,,,,,,,,,,,,,,,2.0,10.0,1.0,3.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,2121,154.55405030273894,4.0,,326.25,0.0,0.0,5.0,1.0,,2.0,9.0,1.0,210455900301,21045590030107303,210455900301073031,21045590030107303104,202512.0,True,True,False,True,True,True,True
2.0,210455.0,900301,073,04,1,01,2.0,49.0,1.0,10.0,10.0,3.0,2.0,,,,3.0,4.0,3.0,1.0,,,6.0,2.0,120350.0,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,4781.0,5211.0,6.0,2.0,,2.0,,,,,,,,,,,,,10.0,4.0,1.0,1.0,3.0,2.0,2.0,20.0,20.0,0.0,127.0,6112.0,6.0,1.0,10.0,1.0,1.0,3.0,2.0,5.0,300.0,2.0,,60.0,,,,,200.0,2.0,,2.0,,2.0,,2.0,,2.0,,1.0,55.0,2.0,,,,,,,,,,,,,,,2.0,1,2121,154.55405030273894,3.0,440.0,273.3333333333333,0.0,0.0,4.0,1.0,,2.0,5.0,7.0,210455900301,21045590030107304,210455900301073041,21045590030107304101,202512.0,True,True,False,True,False,True,True
2.0,210455.0,900301,073,04,1,02,1.0,25.0,3.0,10.0,10.0,6.0,2.0,,,,11.0,7.0,3.0,,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,127.0,6112.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,1.0,5.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,300.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,3.0,1,2121,154.55405030273894,4.0,300.0,273.3333333333333,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,210455900301,21045590030107304,210455900301073041,21045590030107304102,202512.0,True,True,False,True,True,True,True
2.0,210455.0,900301,073,05,1,01,1.0,49.0,1.0,10.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,2.0,130350.0,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,4100.0,7112.0,4.0,,,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.0,1.0,10.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,500.0,0.0,1.0,60.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,2121,154.55405030273894,3.0,560.0,125.0,0.0,0.0,1.0,1.0,,2.0,7.0,6.0,210455900301,21045590030107305,210455900301073051,21045590030107305101,202512.0,True,True,False,True,False,False,True
2.0,210455.0,900301,073,06,1,01,1.0,52.0,1.0,1.0,10.0,5.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,2.0,130150.0,2.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,1920.0,8113.0,2.0,,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,800.0,80.0,1.0,100.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,2121,154.55405030273894,3.0,980.0,326.6666666666667,0.0,0.0,1.0,1.0,,1.0,8.0,3.0,210455900301,21045590030107306,210455900301073061,21045590030107306101,202512.0,True,True,False,True,False,False,False
2.0,210455.0,900301,073,07,1,01,1.0,83.0,1.0,3.0,10.0,4.0,2.0,,,,1.0,4.0,2.0,1.0,,,6.0,2.0,20355.0,1.0,1.0,,,,,,20.0,1.0,,4.0,,,3.0,,,,,,,,,,,127.0,6112.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,40.0,10.0,1.0,1.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,400.0,2.0,,100.0,,,,,,,,2.0,,1.0,120.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,4.0,1,2121,154.55405030273894,3.0,300.0,420.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,210455900301,21045590030107307,210455900301073071,21045590030107307101,202512.0,True,True,False,True,True,True,True
2.0,210551.0,000101,076,01,1,01,1.0,55.0,1.0,10.0,10.0,6.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,113.0,6111.0,4.0,,,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,38.0,11.0,1.0,10.0,4.0,3.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,260.0,0.0,1.0,60.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,2123,145.68386933936736,3.0,320.0,320.0,0.0,0.0,4.0,1.0,,4.0,6.0,1.0,210551000101,21055100010107601,210551000101076011,21055100010107601101,202512.0,True,True,False,True,True,True,False
2.0,210551.0,000101,076,01,1,02,1.0,17.0,3.0,10.0,10.0,6.0,2.0,,,,14.0,7.0,1.0,,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,113.0,9211.0,4.0,,,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,1.0,15.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,260.0,0.0,1.0,60.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,2123,145.68386933936736,4.0,320.0,320.0,0.0,0.0,4.0,1.0,,2.0,9.0,1.0,210551000101,21055100010107601,210551000101076011,21055100010107601102,202512.0,True,True,False,True,True,True,True
2.0,210551.0,000101,076,02,1,01,1.0,56.0,1.0,3.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,30.0,6.0,,4.0,,,3.0,,,,,,,,,,,141.0,6121.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,30.0,10.0,1.0,1.0,3.0,2.0,1.0,30.0,,,,,,,,,,,,3.0,150.0,1.0,10.0,50.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,2123,145.68386933936736,3.0,110.0,110.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,210551000101,21055100010107602,210551000101076021,21055100010107602101,202512.0,True,True,False,True,True,True,True
2.0,210551.0,000101,076,03,1,02,2.0,31.0,3.0,10.0,10.0,6.0,2.0,,,,3.0,6.0,6.0,,,,6.0,2.0,180150.0,1.0,1.0,,,,,,16.0,1.0,,2.0,1.0,24.0,,1.0,4.0,,,,,,,,,113.0,6111.0,4.0,,,,6.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,11.0,1.0,2.0,3.0,3.0,1.0,16.0,,,,,,,,,,,,5.0,,,,,150.0,0.0,1.0,50.0,,,,2.0,,1.0,120.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,2123,145.68386933936736,4.0,200.0,195.6,0.0,0.0,2.0,1.0,,4.0,6.0,1.0,210551000101,21055100010107603,210551000101076031,21055100010107603102,202512.0,True,True,False,True,True,True,False
2.0,210551.0,000101,076,03,1,03,1.0,27.0,3.0,10.0,10.0,6.0,2.0,,,,3.0,7.0,3.0,,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,5.0,,,,,,,,,,,4752.0,5223.0,2.0,,,,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,470.0,0.0,1.0,80.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,2123,145.68386933936736,4.0,550.0,195.6,0.0,0.0,1.0,1.0,,1.0,5.0,7.0,210551000101,21055100010107603,210551000101076031,21055100010107603103,202512.0,True,True,False,True,False,False,False
2.0,210551.0,000101,076,05,1,01,2.0,47.0,1.0,10.0,10.0,6.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,3.0,170.0,1.0,1.0,,,,,,16.0,1.0,,3.0,1.0,24.0,,1.0,4.0,,,,,,,,,113.0,6111.0,4.0,,,,6.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,20.0,11.0,1.0,2.0,3.0,2.0,1.0,16.0,,,,,,,,,,,,5.0,,,,,150.0,0.0,1.0,50.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,2123,145.68386933936736,3.0,200.0,200.0,0.0,0.0,2.0,1.0,,2.0,6.0,1.0,210551000101,21055100010107605,210551000101076051,21055100010107605101,202512.0,True,True,False,True,True,True,True
2.0,210551.0,000101,076,06,1,03,1.0,37.0,3.0,10.0,10.0,6.0,2.0,,,,3.0,6.0,2.0,,,,6.0,1.0,,2.0,1.0,,,,,,20.0,1.0,,2.0,1.0,20.0,,1.0,1.0,,,,,,,,,113.0,6111.0,4.0,,,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,20.0,11.0,1.0,2.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,,,,,150.0,0.0,1.0,30.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,2123,145.68386933936736,3.0,180.0,100.0,0.0,0.0,2.0,1.0,,2.0,6.0,1.0,210551000101,21055100010107606,210551000101076061,21055100010107606103,202512.0,True,True,False,True,True,True,True
2.0,210551.0,000101,076,08,1,01,1.0,63.0,1.0,10.0,10.0,4.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,2.0,12.0,1.0,2.0,2.0,1.0,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,113.0,6111.0,4.0,,,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,42.0,11.0,1.0,50.0,4.0,3.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,0.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,9.0,1,2123,145.68386933936736,3.0,0.0,400.5,0.0,0.0,4.0,1.0,,4.0,6.0,1.0,210551000101,21055100010107608,210551000101076081,21055100010107608101,202512.0,True,True,False,True,True,True,False
